n_flagged,review_rate,threshold,frauds_caught,frauds_missed,false_alarms,recall,precision,cost_missed,cost_caught,cost_false_alarm,total_cost,savings
62068,0.525519016493379,0.005036348787469576,3878.0,186.0,58190.0,0.9542322834645669,0.06247986079783463,29749.124999996624,83690.52109999953,290950.0,404389.6460999962,307144.6898999959
62127,0.5260185592847224,0.005028832925491668,3878.0,186.0,58249.0,0.9542322834645669,0.06242052569736185,29749.124999996624,83690.52109999953,291245.0,404684.6460999962,306849.6898999959
62186,0.526518102076066,0.0050210471667897555,3878.0,186.0,58308.0,0.9542322834645669,0.06236130318721256,29749.124999996624,83690.52109999953,291540.0,404979.6460999962,306554.6898999959
62245,0.5270176448674095,0.005013832160490644,3878.0,186.0,58367.0,0.9542322834645669,0.06230219294722468,29749.124999996624,83690.52109999953,291835.0,405274.6460999962,306259.6898999959
62304,0.527517187658753,0.005006107174033826,3878.0,186.0,58426.0,0.9542322834645669,0.062243194658448894,29749.124999996624,83690.52109999953,292130.0,405569.6460999962,305964.6898999959
62363,0.5280167304500966,0.004998716421659912,3879.0,185.0,58484.0,0.9544783464566929,0.0622003431521896,29665.124999996624,83702.92109999953,292420.0,405788.04609999614,305746.28989999596
62422,0.52851627324144,0.004990547674017071,3879.0,185.0,58543.0,0.9544783464566929,0.06214155265771683,29665.124999996624,83702.92109999953,292715.0,406083.04609999614,305451.28989999596
62481,0.5290158160327836,0.004982632380385213,3879.0,185.0,58602.0,0.9544783464566929,0.06208287319345081,29665.124999996624,83702.92109999953,293010.0,406378.04609999614,305156.28989999596
62540,0.529515358824127,0.004975865536409205,3879.0,185.0,58661.0,0.9544783464566929,0.0620243044451551,29665.124999996624,83702.92109999953,293305.0,406673.04609999614,304861.28989999596
62599,0.5300149016154706,0.004969576320468958,3880.0,184.0,58719.0,0.9547244094488189,0.06198182079585936,29553.124999996624,83718.12109999954,293595.0,406866.24609999615,304668.08989999595
62658,0.5305144444068141,0.004960543651211625,3880.0,184.0,58778.0,0.9547244094488189,0.06192345749944141,29553.124999996624,83718.12109999954,293890.0,407161.24609999615,304373.08989999595
62717,0.5310139871981576,0.0049529871081468784,3880.0,184.0,58837.0,0.9547244094488189,0.061865204011671476,29553.124999996624,83718.12109999954,294185.0,407456.24609999615,304078.08989999595
62776,0.5315135299895012,0.00494634186456853,3880.0,184.0,58896.0,0.9547244094488189,0.061807060022938703,29553.124999996624,83718.12109999954,294480.0,407751.24609999615,303783.08989999595
62835,0.5320130727808446,0.004940568601817797,3880.0,184.0,58955.0,0.9547244094488189,0.0617490252247951,29553.124999996624,83718.12109999954,294775.0,408046.24609999615,303488.08989999595
62894,0.5325126155721882,0.004933191777613842,3880.0,184.0,59014.0,0.9547244094488189,0.06169109930995007,29553.124999996624,83718.12109999954,295070.0,408341.24609999615,303193.08989999595
62953,0.5330121583635317,0.004926775789166045,3881.0,183.0,59072.0,0.9549704724409449,0.06164916683875272,29441.124999996624,83733.32109999954,295360.0,408534.44609999616,302999.88989999593
63012,0.5335117011548752,0.004919715923404709,3881.0,183.0,59131.0,0.9549704724409449,0.06159144289976513,29441.124999996624,83733.32109999954,295655.0,408829.44609999616,302704.88989999593
63071,0.5340112439462187,0.0049107880037791195,3881.0,183.0,59190.0,0.9549704724409449,0.06153382695692156,29441.124999996624,83733.32109999954,295950.0,409124.44609999616,302409.88989999593
63130,0.5345107867375622,0.004902160322353152,3881.0,183.0,59249.0,0.9549704724409449,0.06147631870742912,29441.124999996624,83733.32109999954,296245.0,409419.44609999616,302114.88989999593
63189,0.5350103295289057,0.004893653209648368,3882.0,182.0,59307.0,0.9552165354330708,0.061434743388880976,29205.17499999667,83760.91609999952,296535.0,409501.0910999962,302033.2448999959
63248,0.5355098723202493,0.004886043456597383,3882.0,182.0,59366.0,0.9552165354330708,0.0613774348596003,29205.17499999667,83760.91609999952,296830.0,409796.0910999962,301738.2448999959
63307,0.5360094151115927,0.004879147156887302,3884.0,180.0,59423.0,0.9557086614173228,0.06135182523259671,28969.672999996692,83792.46629999952,297115.0,409877.1392999962,301657.1966999959
63366,0.5365089579029363,0.004868802542858271,3886.0,178.0,59480.0,0.9562007874015748,0.06132626329577376,28772.772999996785,83820.15629999952,297400.0,409992.9292999963,301541.4066999958
63425,0.5370085006942799,0.004859447943996563,3886.0,178.0,59539.0,0.9562007874015748,0.061269215608986995,28772.772999996785,83820.15629999952,297695.0,410287.9292999963,301246.4066999958
63484,0.5375080434856233,0.004852470695170395,3886.0,178.0,59598.0,0.9562007874015748,0.061212273958792765,28772.772999996785,83820.15629999952,297990.0,410582.9292999963,300951.4066999958
63543,0.5380075862769669,0.004844887756779781,3887.0,177.0,59656.0,0.9564468503937008,0.06117117542451568,28485.82299999683,83852.85129999951,298280.0,410618.67429999635,300915.66169999575
63602,0.5385071290683103,0.004838093432584419,3887.0,177.0,59715.0,0.9564468503937008,0.06111443036382504,28485.82299999683,83852.85129999951,298575.0,410913.67429999635,300620.66169999575
63661,0.5390066718596539,0.004830914868305752,3888.0,176.0,59773.0,0.9566929133858267,0.06107349868836493,28444.837999996846,83860.94979999951,298865.0,411170.7877999963,300363.54819999577
63720,0.5395062146509974,0.004822922209251979,3888.0,176.0,59832.0,0.9566929133858267,0.061016949152542375,28444.837999996846,83860.94979999951,299160.0,411465.7877999963,300068.54819999577
63779,0.5400057574423409,0.004813974262358657,3888.0,176.0,59891.0,0.9566929133858267,0.06096050424120792,28444.837999996846,83860.94979999951,299455.0,411760.7877999963,299773.54819999577
63838,0.5405053002336844,0.00480657575415282,3888.0,176.0,59950.0,0.9566929133858267,0.060904163664275195,28444.837999996846,83860.94979999951,299750.0,412055.7877999963,299478.54819999577
63897,0.5410048430250279,0.004798156186873011,3889.0,175.0,60008.0,0.9569389763779528,0.06086357731974897,28394.837999996846,83869.94979999951,300040.0,412304.7877999963,299229.54819999577
63956,0.5415043858163715,0.004790008191884312,3889.0,175.0,60067.0,0.9569389763779528,0.06080743010819939,28394.837999996846,83869.94979999951,300335.0,412599.7877999963,298934.54819999577
64015,0.542003928607715,0.004782830124088525,3889.0,175.0,60126.0,0.9569389763779528,0.06075138639381395,28394.837999996846,83869.94979999951,300630.0,412894.7877999963,298639.54819999577
64074,0.5425034713990585,0.004775135253750725,3889.0,175.0,60185.0,0.9569389763779528,0.06069544589068889,28394.837999996846,83869.94979999951,300925.0,413189.7877999963,298344.54819999577
64133,0.543003014190402,0.0047655651839273025,3890.0,174.0,60243.0,0.9571850393700787,0.060655200910607644,28269.837999996846,83886.44979999951,301215.0,413371.2877999963,298163.04819999577
64192,0.5435025569817455,0.004758398776286384,3892.0,172.0,60300.0,0.9576771653543307,0.06063060817547358,28096.887999996892,83911.7447999995,301500.0,413508.6327999964,298025.7031999957
64251,0.544002099773089,0.0047499172175921,3893.0,171.0,60358.0,0.9579232283464567,0.0605904966459666,27954.887999996892,83929.9447999995,301790.0,413674.83279999637,297859.5031999957
64310,0.5445016425644326,0.004743153728948856,3894.0,170.0,60416.0,0.9581692913385826,0.060550458715596334,27899.884999996866,83939.4450999995,302080.0,413919.33009999635,297615.00589999574
64369,0.545001185355776,0.004735512752421562,3894.0,170.0,60475.0,0.9581692913385826,0.06049495875343722,27899.884999996866,83939.4450999995,302375.0,414214.33009999635,297320.00589999574
64428,0.5455007281471196,0.0047289702298771216,3894.0,170.0,60534.0,0.9581692913385826,0.06043956043956044,27899.884999996866,83939.4450999995,302670.0,414509.33009999635,297025.00589999574
64487,0.5460002709384632,0.0047214923981445615,3894.0,170.0,60593.0,0.9581692913385826,0.06038426349496798,27899.884999996866,83939.4450999995,302965.0,414804.33009999635,296730.00589999574
64546,0.5464998137298066,0.004712930257940488,3894.0,170.0,60652.0,0.9581692913385826,0.0603290676416819,27899.884999996866,83939.4450999995,303260.0,415099.33009999635,296435.00589999574
64605,0.5469993565211502,0.004705071913459127,3894.0,170.0,60711.0,0.9581692913385826,0.06027397260273973,27899.884999996866,83939.4450999995,303555.0,415394.33009999635,296140.00589999574
64664,0.5474988993124936,0.004695941659988066,3894.0,170.0,60770.0,0.9581692913385826,0.060218978102189784,27899.884999996866,83939.4450999995,303850.0,415689.33009999635,295845.00589999574
64723,0.5479984421038372,0.004687453567615045,3895.0,169.0,60828.0,0.9584153543307087,0.06017953432319268,27853.182999996818,83948.11529999951,304140.0,415941.2982999963,295593.0376999958
64782,0.5484979848951806,0.00468012571831012,3895.0,169.0,60887.0,0.9584153543307087,0.06012472600413695,27853.182999996818,83948.11529999951,304435.0,416236.2982999963,295298.0376999958
64841,0.5489975276865242,0.004673383315134974,3895.0,169.0,60946.0,0.9584153543307087,0.06007001742724511,27853.182999996818,83948.11529999951,304730.0,416531.2982999963,295003.0376999958
64900,0.5494970704778677,0.004666493521829228,3895.0,169.0,61005.0,0.9584153543307087,0.06001540832049307,27853.182999996818,83948.11529999951,305025.0,416826.2982999963,294708.0376999958
64959,0.5499966132692112,0.004658374979086257,3895.0,169.0,61064.0,0.9584153543307087,0.05996089841284503,27853.182999996818,83948.11529999951,305320.0,417121.2982999963,294413.0376999958
65018,0.5504961560605548,0.004650981422040969,3895.0,169.0,61123.0,0.9584153543307087,0.05990648743424898,27853.182999996818,83948.11529999951,305615.0,417416.2982999963,294118.0376999958
65077,0.5509956988518983,0.004643143590242799,3895.0,169.0,61182.0,0.9584153543307087,0.059852175115632254,27853.182999996818,83948.11529999951,305910.0,417711.2982999963,293823.0376999958
65136,0.5514952416432418,0.004634981862107989,3895.0,169.0,61241.0,0.9584153543307087,0.059797961188897075,27853.182999996818,83948.11529999951,306205.0,418006.2982999963,293528.0376999958
65195,0.5519947844345853,0.004627205710113849,3895.0,169.0,61300.0,0.9584153543307087,0.059743845386916176,27853.182999996818,83948.11529999951,306500.0,418301.2982999963,293233.0376999958
65254,0.5524943272259288,0.004619297730758452,3895.0,169.0,61359.0,0.9584153543307087,0.05968982744352837,27853.182999996818,83948.11529999951,306795.0,418596.2982999963,292938.0376999958
65313,0.5529938700172723,0.004610738301877258,3895.0,169.0,61418.0,0.9584153543307087,0.05963590709353421,27853.182999996818,83948.11529999951,307090.0,418891.2982999963,292643.0376999958
65372,0.5534934128086159,0.004604063465972359,3895.0,169.0,61477.0,0.9584153543307087,0.05958208407269167,27853.182999996818,83948.11529999951,307385.0,419186.2982999963,292348.0376999958
65431,0.5539929555999593,0.004595968933296516,3896.0,168.0,61535.0,0.9586614173228346,0.05954364139322339,27798.182999996818,83957.61529999951,307675.0,419430.7982999963,292103.5376999958
65490,0.5544924983913029,0.004588289909834602,3897.0,167.0,61593.0,0.9589074803149606,0.05950526797984425,27723.182999996818,83969.11529999951,307965.0,419657.2982999963,291877.0376999958
65549,0.5549920411826464,0.0045798349400275285,3897.0,167.0,61652.0,0.9589074803149606,0.05945170788265267,27723.182999996818,83969.11529999951,308260.0,419952.2982999963,291582.0376999958
65608,0.5554915839739899,0.004571651041254122,3897.0,167.0,61711.0,0.9589074803149606,0.05939824411657115,27723.182999996818,83969.11529999951,308555.0,420247.2982999963,291287.0376999958
65667,0.5559911267653335,0.004562863196484738,3897.0,167.0,61770.0,0.9589074803149606,0.0593448764219471,27723.182999996818,83969.11529999951,308850.0,420542.2982999963,290992.0376999958
65726,0.5564906695566769,0.0045558744470056275,3897.0,167.0,61829.0,0.9589074803149606,0.05929160454006025,27723.182999996818,83969.11529999951,309145.0,420837.2982999963,290697.0376999958
65785,0.5569902123480205,0.004548386461315981,3898.0,166.0,61887.0,0.9591535433070866,0.05925362924678878,25748.492999996874,84170.58429999951,309435.0,419354.0772999964,292180.2586999957
65844,0.5574897551393639,0.004540799392843091,3901.0,163.0,61943.0,0.9598917322834646,0.059246096834943196,25329.592999996967,84224.47429999949,309715.0,419269.06729999644,292265.26869999565
65903,0.5579892979307075,0.004532603869144004,3902.0,162.0,62001.0,0.9601377952755905,0.05920823027783257,24692.642999997013,84292.1692999995,310005.0,418989.8122999965,292544.5236999956
65962,0.558488840722051,0.00452488415626112,3902.0,162.0,62060.0,0.9601377952755905,0.05915527121676117,24692.642999997013,84292.1692999995,310300.0,419284.8122999965,292249.5236999956
66021,0.5589883835133945,0.004516626895596213,3902.0,162.0,62119.0,0.9601377952755905,0.059102406809954405,24692.642999997013,84292.1692999995,310595.0,419579.8122999965,291954.5236999956
66080,0.559487926304738,0.004509914059197651,3903.0,161.0,62177.0,0.9603838582677166,0.05906476997578693,24634.67299999704,84301.96629999949,310885.0,419821.63929999655,291712.69669999555
66139,0.5599874690960815,0.004503281803824086,3903.0,161.0,62236.0,0.9603838582677166,0.0590120806180922,24634.67299999704,84301.96629999949,311180.0,420116.63929999655,291417.69669999555
66198,0.5604870118874251,0.004496944777445277,3903.0,161.0,62295.0,0.9603838582677166,0.05895948518082117,24634.67299999704,84301.96629999949,311475.0,420411.63929999655,291122.69669999555
66257,0.5609865546787686,0.004491347076258029,3903.0,161.0,62354.0,0.9603838582677166,0.058906983413073336,24634.67299999704,84301.96629999949,311770.0,420706.63929999655,290827.69669999555
66316,0.5614860974701121,0.004482400256838122,3904.0,160.0,62412.0,0.9606299212598425,0.05886965438204958,24534.67299999704,84315.96629999949,312060.0,420910.63929999655,290623.69669999555
66375,0.5619856402614556,0.004475208762677108,3904.0,160.0,62471.0,0.9606299212598425,0.05881732580037665,24534.67299999704,84315.96629999949,312355.0,421205.63929999655,290328.69669999555
66434,0.5624851830527992,0.0044672179342872785,3904.0,160.0,62530.0,0.9606299212598425,0.05876509016467472,24534.67299999704,84315.96629999949,312650.0,421500.63929999655,290033.69669999555
66493,0.5629847258441426,0.004460652763858938,3905.0,159.0,62588.0,0.9608759842519685,0.05872798640458394,24432.67299999704,84330.16629999949,312940.0,421702.8392999965,289831.4966999956
66552,0.5634842686354862,0.004454229768339427,3905.0,159.0,62647.0,0.9608759842519685,0.05867592258684938,24432.67299999704,84330.16629999949,313235.0,421997.8392999965,289536.4966999956
66611,0.5639838114268296,0.004447836073153344,3905.0,159.0,62706.0,0.9608759842519685,0.05862395099908423,24432.67299999704,84330.16629999949,313530.0,422292.8392999965,289241.4966999956
66670,0.5644833542181732,0.00444235207162833,3905.0,159.0,62765.0,0.9608759842519685,0.05857207139643018,24432.67299999704,84330.16629999949,313825.0,422587.8392999965,288946.4966999956
66729,0.5649828970095168,0.0044368947872349285,3905.0,159.0,62824.0,0.9608759842519685,0.05852028353489487,24432.67299999704,84330.16629999949,314120.0,422882.8392999965,288651.4966999956
66788,0.5654824398008602,0.004429067861213825,3905.0,159.0,62883.0,0.9608759842519685,0.058468587171348146,24432.67299999704,84330.16629999949,314415.0,423177.8392999965,288356.4966999956
66847,0.5659819825922038,0.0044226822328921455,3905.0,159.0,62942.0,0.9608759842519685,0.05841698206351818,24432.67299999704,84330.16629999949,314710.0,423472.8392999965,288061.4966999956
66906,0.5664815253835472,0.004415152378304278,3905.0,159.0,63001.0,0.9608759842519685,0.05836546796998775,24432.67299999704,84330.16629999949,315005.0,423767.8392999965,287766.4966999956
66965,0.5669810681748908,0.004408437944857492,3905.0,159.0,63060.0,0.9608759842519685,0.0583140446501904,24432.67299999704,84330.16629999949,315300.0,424062.8392999965,287471.4966999956
